Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2010,7,1,2.85,2.85,2.85,2.85,2.85,2.85,2.8387767,2.8437243,2.84402355,2.8445451,2.8446477,2.85,2.85,2.85,2.85,2.84523765,2.83438485,2.82462075,2.80554285,2.8031517,2.7786132,2.78887605,2.81078685,2.825775
2010,7,2,2.80215135,2.8048161,2.7756036,2.75764575,2.6756769,2.70823245,2.6099388,2.32754655,2.34865365,2.453052,2.37133395,2.2830666,2.19296955,2.1490425,2.1532605,1.87136415,1.27555455,1.5370449,1.36951905,1.27143345,1.1174052,1.16259765,0.92185245,0.91758885
2010,7,3,0.68122695,0.49748745,0.4315869,0.75499065,1.2231117,1.3028376,0.7799424,1.11230085,0.9214962,0.6970131,0.5531565,0.55661355,0.3504759,0.2006856,0.16192275,0.2070183,0.13453995,0.18671775,0.50110695,0.51071715,0.40043925,0.4578297,0.61405245,0.64238715
2010,7,4,0.72361215,0.54702615,0.38336205,0.22583115,0.1108935,0,0,0.11814675,0.1340697,0.1198197,0.1367829,0.17376735,0.24649365,0.31755555,0.545319,0.53637285,0.45698895,0.48344265,0.61539195,0.4303899,0.4062789,0.4131531,0.2884542,0.2645142
2010,7,5,0.64516305,0.6952461,0.5521704,0.49523595,0.3991311,0.35751825,0.3187725,0.39117675,0.3968967,0.71877855,1.37287065,1.6372623,1.9474962,1.997451,2.04872535,1.85416155,1.80784335,1.7248998,1.47508305,1.3527867,2.030283,1.91150355,1.4843598,1.02641325
2010,7,6,1.1633985,1.0606788,0.94694955,0.9386589,0.97316955,0.8523723,0.84898935,1.23248535,1.3202739,1.57279815,1.4464206,1.2125439,1.37538435,1.6172268,1.6188969,1.44052395,1.85102085,1.9746909,2.1187356,2.0917347,1.8010461,1.28339205,0.79085505,0.49793775
2010,7,7,0.5653317,0.5354124,0.595536,0.5448345,0.52849545,0.5475135,0.6073863,1.26978615,1.4384178,1.5332544,1.6426773,1.7248998,2.20381095,2.2686,2.1587496,2.04343005,1.8841806,1.6680252,1.63851345,1.5870738,1.4822508,1.4030778,1.40265885,1.62558015
2010,7,8,1.68417045,1.80224595,2.20627335,2.5242336,0.96730995,2.6578701,0.16427685,0.15739125,0.67085295,0.098211,2.09684475,2.0948013,0.41373165,0,0.1389888,1.48562235,1.25786175,2.4292545,1.6314255,2.43170835,2.68995255,2.7345123,2.82439845,2.79143535
2010,7,9,2.77033965,2.7810813,2.8214772,2.82051105,2.82763605,2.83087935,2.8047306,2.77953375,2.83467555,2.8159368,2.8129557,2.8059561,2.8180857,2.835579,2.78876205,2.82082455,2.83398585,2.83181985,2.8449498,2.85,2.843217,2.8428522,2.8267896,2.82939165
2010,7,10,2.8048731,2.74952325,2.7571926,2.73009195,2.6837481,2.70065145,2.360598,2.1356361,2.65502865,2.59779495,2.4026811,2.63642385,2.6996682,2.741643,2.7335262,2.7881151,2.7984378,2.7965796,2.78714895,2.788611,2.72914575,2.7457812,2.81163615,2.82065925
2010,7,11,2.80573665,2.8245267,2.81528985,2.7911817,2.7338796,2.53754025,2.28643245,1.96393785,1.7420568,2.25065925,2.2883904,2.46567465,2.62418595,2.75673945,2.74373205,2.7660675,2.7402522,2.7776841,2.80504125,2.80859805,2.83583835,2.83903035,2.84311725,2.85
2010,7,12,2.85,2.8431087,2.8419174,2.83058865,2.82348075,2.76503295,2.74859985,2.62859205,2.5603089,2.6999361,2.75679645,2.7952344,2.7040971,2.6693841,2.58465075,2.4485547,2.5693206,2.6751582,2.74217025,2.72108025,2.71641765,2.64639885,2.8076034,2.8428636
2010,7,13,2.84112795,2.7985974,2.0395341,1.1229171,2.62049805,2.6530764,2.4910995,2.2169694,1.53957,1.47255225,1.0537818,1.27143345,1.64600895,1.86863385,1.9482486,1.85141415,2.22754005,2.33491665,1.73716335,1.0915956,1.35195165,1.55009505,1.30532565,1.7898171
2010,7,14,2.0327796,2.0807679,2.19172125,1.8670749,1.406019,1.02452655,0.59684415,0.9698721,1.29000405,1.43968035,1.10642415,1.1189784,0.9560097,1.31071785,1.65598965,1.6410129,1.82376915,1.4944773,1.1598018,1.6829307,1.68706035,1.4792982,0.64405155,0.5924067
2010,7,15,0.6873345,0.42032655,0.46973415,0.5123331,0.47059485,0.45405915,0.37781595,0.34339365,0.27127155,0.1679961,0.1176138,0,0.1347423,0.2716677,0,0,0.2680026,0.8625411,2.85,-0.03468735,1.7418573,2.85,2.85,2.85
2010,7,16,2.8308081,2.68015995,2.42431545,2.1616452,1.96282065,1.12094775,0.1920558,0.17230815,0.4380222,1.1822427,1.74327945,1.81820595,1.822974,2.06310075,2.3085,2.66831535,2.7323919,2.770143,2.75821005,2.8052094,2.7477933,2.7950976,2.7985974,2.7780831
2010,7,17,2.7077223,2.7500733,2.7192021,2.7331044,2.7114273,2.63038185,2.0010933,2.21423055,2.46338325,2.65480065,2.64316125,2.73189315,2.71324845,2.6900466,2.6999361,2.67182085,2.4859695,2.6003799,2.3128377,2.2019613,2.20596555,2.1106986,1.64975385,1.76926005
2010,7,18,2.2078095,2.3214333,2.47492005,2.4963606,2.4290322,2.32595625,1.4194767,1.879917,2.2541619,2.6056239,2.74890765,2.79430815,2.80094295,2.8203258,2.8287732,2.8348209,2.83565025,2.8311786,2.81830515,2.81570025,2.8159368,2.81961045,2.831532,2.8410567
2010,7,19,2.83804425,2.8335954,2.8244127,2.8047591,2.68870995,2.466504,1.89692295,2.4427122,2.61796725,2.70652245,2.77327515,2.794653,2.7892551,2.8213689,2.83109595,2.8376139,2.82512805,2.8417578,2.85,2.84085435,2.84300895,2.8353111,2.8088802,2.7594384
2010,7,20,2.61227865,2.72737875,2.792373,2.78628825,2.8049301,2.7960438,2.31310845,2.02348575,2.07663255,1.69902465,0.95020425,1.7216223,1.76359425,1.0438581,1.2381996,1.9256025,2.1323415,2.371086,2.47876755,2.66067165,2.69984775,2.72146785,2.7689061,2.8210611
2010,7,21,2.83213905,2.8220073,2.82122355,2.80707045,2.82206145,2.7413124,2.5643616,2.2512435,2.59077825,2.60095275,2.6488812,2.5614489,2.2945065,1.97172975,1.89769245,1.88611575,1.7990454,1.71916275,1.3494465,0.7599981,0.3348408,0.2289519,0.1256109,0.2502471
2010,7,22,0.1601586,0.09605355,0,0,0,0,0,0.15629685,0,0,0,0,0,0.14869305,0.33643965,0.61619565,0.8169411,0.8763066,0.91723545,0.91865475,0.88460865,1.0660596,1.124097,1.0877082
2010,7,23,1.1430837,1.79182635,1.91188545,1.93431495,1.83960375,1.6854102,0.84291885,0.69760305,0.55118715,0.51744315,0.5104863,0.55389465,0.5650809,0.7100718,0.8008956,0.83788005,0.7742082,0.839895,0.96584505,1.1931183,1.42494585,1.59713715,1.08034095,1.8938421
2010,7,24,2.04095055,2.14644045,1.9474962,1.8194001,1.63892955,1.60718625,0.559341,0.6937755,1.22962965,1.7623773,2.517861,2.7179367,2.7254379,2.7641409,2.78188785,2.69975655,2.5648461,2.5638771,2.54580525,2.47613985,2.430594,2.1772689,1.8841806,1.6667826
2010,7,25,2.46980715,2.61391455,2.36661435,2.47735395,2.60336955,2.48138385,2.3595891,2.1250626,2.65843155,2.7340905,2.40221085,1.8411798,2.00472705,2.1593937,1.68788685,2.18546265,2.10497295,2.40127035,2.4085179,2.3027715,2.26256655,2.31768555,2.41773195,2.4474774
2010,7,26,2.6234022,2.6648583,2.6319066,2.4585639,2.16228645,1.30532565,0.57542925,1.03511715,1.9981806,1.7595387,1.65557355,2.14741515,2.11472565,1.9791198,1.8403932,1.65557355,1.228407,1.1411001,1.23534105,1.278852,1.5408354,1.8062445,1.4801418,1.4830944
2010,7,27,2.21148315,2.4147537,2.3166111,2.3809128,2.3354382,2.1779016,1.3348431,1.334427,1.4291553,1.3040802,1.6096971,1.44010215,1.17782235,1.89306975,2.15778345,2.28587385,1.81820595,1.66180365,1.39299735,1.4018181,1.5736389,1.52019285,0.997557,0.98126355
2010,7,28,0.8352039,0.80252295,0.67257435,0.84359145,0.34997715,0.6967167,0.5052081,0.4331886,0.3061926,0.23234055,0.1420839,0.16281195,0.12951255,0.22472535,0.25516905,0.2940687,0.31003725,0.332139,0.26761215,0.3432312,0.26969835,0.22583115,0.13094895,0.3506412
2010,7,29,0.7208904,1.23942795,1.4430519,1.7906208,1.7212119,1.36491345,1.1802306,0.4896414,0.868053,1.66221975,1.89846195,2.1267213,2.11438935,1.99380015,1.46243475,1.3003524,1.05531225,1.02868185,1.10407575,0.96475065,0.8372103,0.9357861,0.72816645,1.42199895
2010,7,30,1.7146512,1.9030761,2.08694955,2.06310075,1.7080791,1.41400755,0.7481421,0.3616023,0.3781722,0.3931974,0.4011888,0.4532241,0.5685978,0.5382966,0.3851661,0.45719985,0.4852068,0.59605755,0.54873615,0.40779795,0.2690457,0.2811639,0.1921527,0.26387295
2010,7,31,0.21660285,0.24314775,0.3009429,0.2642577,0.1677453,0.1472139,0.1282842,0.1456065,0.1381566,0,0,0,0,0,0.0943236,0.12398355,0.30944445,0.5543877,0.6737229,0.70530375,1.27431765,1.4211582,1.23534105,1.35822165
