Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2010,7,1,0.7488225,0.74952525,0.749517,0.7496205,0.74957025,0.74948625,0.74380425,0.73919925,0.7451685,0.74885325,0.749505,0.749145,0.74822175,0.7489965,0.7484475,0.74857275,0.7484805,0.7442145,0.74924775,0.74898675,0.749697,0.75,0.7495845,0.7473915
2010,7,2,0.7430685,0.74253225,0.7462605,0.74573925,0.7374585,0.73062975,0.682737,0.71724375,0.74225775,0.741615,0.739524,0.73871025,0.72891225,0.724386,0.73226475,0.7287855,0.712566,0.69756225,0.654261,0.596841,0.56802075,0.54617175,0.599541,0.615693
2010,7,3,0.521661,0.646164,0.66888825,0.69752475,0.70708275,0.728205,0.7417995,0.74573925,0.74341575,0.74646,0.74797125,0.74266875,0.72718575,0.7436835,0.740508,0.730113,0.72744075,0.73113375,0.5237295,0.53190975,0.44952075,0.28444575,0.16521075,0.15111975
2010,7,4,0.16100025,0.12608175,0.1159815,0.10340625,0.08096625,0.10458975,0.2182455,0.256059,0.24551325,0.1689375,0.08710875,0.0499125,0.02741775,0,0,0,0,0,0,0,0,0.0255375,0.02875125,0
2010,7,5,0,0.026031,0.0239025,0.02416575,0.026202,0.049032,0.067827,0.0542865,0.032187,0.02375925,0.02381175,0.0384105,0.057006,0.05513925,0.06485625,0.062442,0.0955575,0.161709,0.190371,0.195723,0.247881,0.2727765,0.354426,0.538608
2010,7,6,0.285615,0.17440125,0.12161775,0.12976875,0.15749475,0.16722825,0.27027,0.22903875,0.16281675,0.118497,0.0984855,0.09338925,0.12436725,0.14611725,0.162183,0.16787775,0.31462125,0.412602,0.4812735,0.54388575,0.4630725,0.4369875,0.49204725,0.6315765
2010,7,7,0.378684,0.2887845,0.306099,0.2523315,0.22955175,0.2180475,0.3036825,0.3435105,0.2930385,0.213228,0.157572,0.13188,0.166419,0.12373725,0.10065675,0.08979825,0.07361325,0.0615135,0.08493975,0.09501075,0.1228605,0.0977715,0.1626585,0.2595975
2010,7,8,0.18822675,0.13625925,0.13287975,0.123549,0.14648025,0.1771005,0.21303225,0.30815925,0.3220035,0.33758775,0.51376575,0.659745,0.6714345,0.6614745,0.63902475,0.672603,0.69378525,0.69665925,0.71240175,0.57877275,0.59474775,0.58504125,0.67504875,0.7178175
2010,7,9,0.71069175,0.6610005,0.52154625,0.43955325,0.4615605,0.41881275,0.463953,0.59547825,0.53504925,0.5678175,0.4986945,0.30283875,0.27140775,0.226485,0.2371305,0.3679935,0.45320925,0.43531725,0.3876015,0.447864,0.445695,0.5684265,0.3894135,0.13517025
2010,7,10,0.06478725,0.07952625,0.05425725,0.05443275,0.06118575,0.03916875,0,0,0.05310225,0.10442775,0.22314375,0.27129375,0.23986875,0.21666225,0.151269,0.30913125,0.55612125,0.555594,0.4780605,0.572151,0.30211725,0.6338805,0.72108825,0.74422275
2010,7,11,0.7480875,0.748878,0.7485765,0.746664,0.74538,0.74484525,0.7216815,0.7292895,0.734058,0.72633375,0.69578025,0.71526,0.72255075,0.71955075,0.71148525,0.6965835,0.665307,0.68620275,0.68809275,0.6811335,0.66828225,0.69047925,0.7218705,0.71774625
2010,7,12,0.730143,0.7239825,0.71609175,0.72074325,0.72476475,0.6683925,0.466842,0.7093245,0.7253235,0.723036,0.73526625,0.736467,0.7283025,0.69406275,0.68122875,0.67365225,0.684216,0.7346385,0.72723675,0.63665625,0.63044925,0.6785175,0.59096925,0.6157755
2010,7,13,0.66564825,0.680319,0.65330925,0.64903275,0.579747,0.551877,0.65992575,0.69110475,0.60648975,0.59282025,0.57612375,0.538497,0.4256595,0.37713525,0.30404475,0.2830455,0.2784045,0.2024055,0.08720025,0.10788,0.0866985,0.04346475,0,0
2010,7,14,0,0,0,0,0,0.02251875,0.04749525,0.0416445,0.04853175,0.08418375,0.0724125,0.08118,0.06056625,0.06021075,0.035694,0.043488,0.08890875,0.07256625,0.03801675,0.11386275,0.11651625,0.07055175,0.06247575,0.0833025
2010,7,15,0.15306975,0.1876935,0.30561525,0.45713925,0.53168475,0.45384375,0.3864375,0.361836,0.25342425,0.13667025,0.124557,0.0767595,0.12620925,0.10378125,0.0989475,0.12627375,0.1720665,0.196641,0.161709,0.09889575,0.02623125,0.04429575,0.61270275,0.74380425
2010,7,16,0.0984345,0.099411,0,0.348195,0.3018765,0.071154,0.089892,0.0335655,0.043701,0.0345105,0,0,0,0,0.02749275,0.07138125,0.061284,0.04339425,0.0680805,0.108102,0.18138375,0.19435125,0.200439,0.409623
2010,7,17,0.32398275,0.54136575,0.58187775,0.64051125,0.65343675,0.57710775,0.48373575,0.615693,0.6231945,0.6621825,0.6742755,0.67581525,0.636294,0.611358,0.6118635,0.62755575,0.6309765,0.672021,0.6373065,0.6374505,0.62136975,0.627786,0.66694575,0.68175075
2010,7,18,0.576321,0.63410175,0.68691225,0.70642575,0.70902825,0.70380375,0.708849,0.7298115,0.715539,0.697674,0.67973925,0.66004575,0.679788,0.7193025,0.7193025,0.7062045,0.7052775,0.715209,0.62256225,0.4260465,0.3553185,0.3962775,0.67545825,0.715539
2010,7,19,0.7410375,0.7466205,0.746988,0.746217,0.73275375,0.71438325,0.71251125,0.73584675,0.74115975,0.74668725,0.747036,0.746778,0.74606175,0.744111,0.72285525,0.71559,0.710202,0.716241,0.71988675,0.7373625,0.73911675,0.7422285,0.74522775,0.743964
2010,7,20,0.73242525,0.73278,0.734226,0.742521,0.74601,0.744639,0.73602825,0.74566275,0.7487655,0.74967375,0.74939475,0.749544,0.74900775,0.74928975,0.7489995,0.74965125,0.74976525,0.74981925,0.74974875,0.7497435,0.74953725,0.74970825,0.75,0.75
