Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2010,7,1,2.0906424,2.0175666,2.0725614,2.0626788,2.0905164,2.0934123,2.0958252,2.0986959,2.0993721,2.098824,2.0979273,2.0927235,2.0961087,2.0943636,2.0884584,2.0988471,2.0947836,2.0910162,2.0867406,2.0677398,2.0283081,2.0309541,1.982589,1.9943868
2010,7,2,2.0826288,2.0758185,2.0784288,2.0455281,1.9160085,1.9649889,1.5515577,1.8858651,1.9646571,2.0010732,1.919211,1.6451862,1.8756066,2.0135619,2.0187489,1.8294696,1.9190682,2.0068125,2.0747118,1.9669734,1.9452489,2.0345787,1.9922469,2.0441484
2010,7,3,2.0401164,1.9463766,1.9495917,1.9375398,1.8958779,1.5385335,1.6397199,1.765029,1.7832801,1.9398897,1.9551315,1.9342281,1.851549,1.5846432,0.8087751,0.6339396,1.0580325,1.0381854,1.1564826,0.5661264,0.2787183,0.414204,0.4866666,0.5515041
2010,7,4,0.2502843,0.1484532,0.1082277,0.1185807,0.1064238,0.1031625,0.1986453,0.247296,0.2158905,0.1971984,0.1920954,0.257439,0.3030195,0.426825,0.4065054,0.4139688,0.536298,0.7870128,0.9510795,1.0048458,0.9620079,0.9901038,0.8586123,0.1468131
2010,7,5,0.201936,0.1837185,0.4542951,0.4731342,0.3852366,0.2971668,0.4007535,0.420357,0.4624767,0.6352479,0.3423546,0.1110921,0.0801171,0.0716688,0.0705999,0.0680358,0,0,0,0,0,0,0.0682941,0.0993153
2010,7,6,0.0844893,0,0.0874986,0.077553,0.0639408,0,0.0722106,0,0,0,0.102585,0.1714335,0.2396814,0.3912468,0.6408213,0.9697233,1.241646,1.4821947,1.6770663,1.8222456,1.8660159,1.8801027,1.9309899,1.9838511
2010,7,7,1.1340357,0.6841821,0.6557355,0.5464977,0.3520524,0.1944516,0.271992,0.263046,0.3514392,0.6641187,1.2461568,1.7226783,1.8188919,1.912008,1.9202211,1.9102062,1.8616416,1.8475275,1.8172014,1.8150783,1.7469858,1.7800209,1.7736621,1.4829213
2010,7,8,0.9583602,0.99624,0.895083,0.9872436,1.2555753,1.4112987,1.5137367,1.9876563,2.1,2.0930343,2.1,2.0994162,1.9930533,0.0990675,0.2602278,0.2654148,0,0,0,0.254982,0.4014402,0.6434568,0.7211757,0.4510044
2010,7,9,1.2235524,1.5892212,1.8007374,1.9943868,2.0844012,2.0953569,2.0980848,2.0996262,2.0995548,2.0995443,2.0987673,2.0991327,2.0991327,2.1,2.0996094,2.1,2.0994729,2.0992524,2.1,2.1,2.1,2.1,2.1,2.1
2010,7,10,2.1,2.0985804,2.0995863,2.0935215,2.0035386,2.009217,1.9343625,1.9822971,2.0448666,2.0613894,2.0620887,2.0466915,2.018541,1.9697916,1.7748465,1.9165944,2.047059,2.0731095,2.0407821,1.8797604,2.0680212,2.0891619,2.0353599,2.0599509
2010,7,11,2.0708772,2.0158005,1.9962285,2.0507235,2.0449149,2.0200488,1.974126,2.0552028,2.0476029,2.0559735,2.0256915,2.00256,1.9012812,1.8129426,1.786512,1.5687546,1.2978546,1.5484875,0.8019879,0.7929852,0.8828547,0.9868362,0.3340659,0.1495557
2010,7,12,0.0911799,0.4368063,0.3366111,0.3624054,0.7028763,0.5712651,0.7275744,1.4231091,1.6298919,1.5556317,1.2140688,0.9514827,0.8454432,0.6460986,1.0787616,1.1888457,0.8300691,0.4012113,0.2398242,0.5875065,1.0824975,1.1929869,1.0254006,0.8687427
2010,7,13,0.4773468,0.4684323,0.3964296,0.2716686,0.1720656,0.0648711,0,0.1805979,0.1530039,0.0913521,0.0866292,0.0821982,0.0679518,0.0644238,0,0,0,0,0,0.1420881,0.0719397,0.0642222,0,0.0894894
2010,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658539,0.1381044,0,0,0
2010,7,15,0,0,0,0,0,0,0,0,0,0,0.0766353,0.0806694,0,0,0,0,0,0.0816858,0.2921058,0.79149,0.9591708,1.312353,0.6474216,0.5112933
2010,7,16,0.784035,0.9543135,0.4789344,0.5494377,0.539196,0.4821222,0.4558197,0.3401664,0.2177301,0.0983913,0.0638211,0,0,0,0,0.2003463,0.3934938,0.4736592,0.9261315,1.281252,1.526385,1.719753,1.9689306,1.8607218
2010,7,17,1.7111514,1.8670974,1.8410973,1.8313008,1.980027,1.6559886,1.806672,1.9249083,2.0246079,2.0385519,2.0869716,2.0883345,2.0464605,2.0697348,2.0347467,2.0522355,2.009217,2.0024781,1.9964889,1.9754721,1.8987528,1.9633152,1.9354272,1.8936162
2010,7,18,1.9103574,1.8270105,1.663683,1.7279514,1.5898722,1.3075293,2.0114892,2.0588211,2.0887608,2.0854911,2.087862,2.0923875,2.095107,2.0964825,2.096955,2.0973561,2.0977341,2.097984,2.0972448,2.0982087,2.0985489,2.0988156,2.099013,2.0990319
2010,7,19,2.0982318,2.0974695,2.0963796,2.0936643,2.0647662,1.8500223,1.3815963,0.8197686,0.2135469,0.1129737,0,0,0,0.1994937,0.4472328,0.0670215,0,0.2233371,0,0,0.1597428,1.7547369,2.0738991,2.0415402
2010,7,20,1.7890341,1.9655433,1.9535838,1.7572107,1.4850969,1.5826734,1.7226783,1.789263,1.8042654,1.7292618,2.0388144,1.9413093,1.8928035,1.9465005,2.0623512,2.0362965,1.9781223,2.0166531,2.0655264,2.097144,2.0493396,2.0398056,2.0638632,2.0936643
2010,7,21,2.0985489,2.0976081,2.08992,2.0384469,1.8984357,1.9698987,1.97022,1.9026882,1.2714933,0.3236688,0.4345992,1.522185,1.4024808,1.4325675,1.553937,1.7809554,1.7715201,1.6439745,1.8735045,1.5235878,1.656585,1.4112987,1.6604385,1.1851161
2010,7,22,0.4372998,0.2654148,0.2562084,0.2125116,0.09555,0,0,0.0746004,0.0751149,0.063105,0,0,0.1386189,0.3124548,0.3584406,0.402129,0.4872042,0.508788,0.7179879,0.904197,1.0105914,1.4314335,1.7336886,1.7292618
2010,7,23,1.4727111,1.8122979,1.9835613,2.0192991,2.0362965,2.0358009,1.9955313,2.0471031,2.0560491,2.0915328,2.0898129,1.947372,1.8987528,1.7266389,1.5412908,1.3718439,1.0291092,0.7524153,0.560721,0.6116859,0.8832495,1.0991106,0.5007786,0.3213966
2010,7,24,0.4673928,0.4132653,0.6451053,0.6732537,0.5018769,0.302127,0.2711814,0.4558197,0.6910701,0.9189327,0.879711,0.6494103,0.5791905,0.5798037,0.4263441,0.4532808,0.6006105,0.6012384,0.5149284,0.6300315,0.6742722,0.6332865,0.3847956,0.5071227
2010,7,25,0.3861228,0.377349,0.2933196,0.2731302,0.2185239,0.1512231,0.2388162,0.7498722,0.8970612,1.4486913,1.5260343,1.5200787,1.5532566,1.8245325,1.7388462,1.9935006,2.0651925,2.0761335,2.0859804,2.0867406,2.0913522,2.0738298,2.0722968,1.980426
2010,7,26,1.883847,1.9582941,1.9290768,0.8527911,0.4462311,1.4055531,1.1589753,1.7821188,1.8652914,1.736532,1.604085,1.7497515,1.7255847,1.567083,1.290576,1.7449656,1.7547369,1.8280374,1.8740316,1.8888639,1.8142257,1.8945885,1.8878685,1.7007543
2010,7,27,1.8180477,1.6802226,1.466472,1.5214836,1.6836477,1.3862583,1.3490316,1.5395688,1.8543882,1.8893595,1.8878685,1.9355595,1.8620091,1.8977994,1.7149335,1.547805,1.4370846,1.5239364,1.5041523,1.320774,1.2897675,1.3415031,1.0381854,0.8753955
2010,7,28,0.6507375,0.6365562,0.5152098,0.4434864,0.2954133,0.1353156,0.1034838,0.2828931,0.2135469,0.2046576,0.3928176,0.7229481,1.0766868,1.6205532,1.8579435,1.9083897,1.9335582,1.9429725,1.9079319,1.9443669,1.9890507,1.9927866,1.9220817,1.7253222
2010,7,29,1.8216198,1.8523071,1.883847,1.8663771,1.7564694,1.867278,1.9151265,1.9292133,1.9539429,1.9414374,1.8075435,1.6960398,1.952265,1.8614589,1.5892212,1.3726251,1.3327566,1.6091901,1.6718625,1.6375821,1.4200704,1.2600714,1.0663191,1.2950259
2010,7,30,1.2087012,1.5846432,1.2666024,0.7315014,1.1016054,0.6708765,0.3271023,0.5758284,1.2710859,1.2719007,1.6881858,1.8868689,1.6403289,1.6448838,1.7078901,1.7300451,1.7489997,1.7676855,1.9203639,2.027571,2.0175666,1.9127556,1.9843341,1.8397176
2010,7,31,1.8150783,1.7313492,1.4524146,1.73859,1.1178195,1.4840112,0.9762312,1.3640067,1.4616798,1.4415891,1.4923251,1.6932468,1.7888052,1.7899476,1.9179069,1.862742,1.9982088,2.0309541,2.0346921,2.0369475,2.0434722,2.0473761,2.0151558,2.0556669
