Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2010,7,1,2.1502908,3.036314,3.397428,3.0210266,2.7618096,3.438259,1.8032368,0.4372508,0.1324262,0,0.1456084,0.202844,0,0.7346616,0.94468,1.9733248,1.7585564,1.8402564,2.3202534,2.8838086,3.4182482,3.6504092,3.6176,3.626986
2010,7,2,3.7030772,3.7679318,3.783223,3.787498,3.7739396,3.7771088,3.7610956,3.7498248,3.7340472,3.6986958,3.6680678,3.5613752,3.3759428,3.2330894,2.8806546,3.0876254,3.1160418,2.9177882,2.2132188,2.1998542,3.3461622,3.6316068,3.5816748,3.6000364
2010,7,3,3.692897,3.6865928,3.724798,3.7393026,3.768783,3.775661,3.7480274,3.781703,3.7842224,3.6246642,3.7617454,3.7844352,3.759682,3.7180112,3.7770214,3.7522492,3.7689806,3.542702,3.5536156,3.4707376,3.207466,3.6332978,3.5410794,3.5521526
2010,7,4,3.576313,3.3144474,2.5309786,2.6531714,2.6981786,2.19279,1.5285044,1.4495252,1.5734926,1.7585564,1.5285044,1.4812476,1.1430248,1.9082004,1.7622728,1.5591552,1.365397,0.7388378,0.9159558,1.0479032,1.15064,0.4457134,0.987753,1.9929138
2010,7,5,2.243938,2.712858,2.3391584,2.5796946,2.6859692,1.9413136,1.439136,1.3206444,0.9659068,0.986651,0.795131,0.7029962,0.5656718,0.3525868,0.3360986,0.4141924,0.440477,0.498883,0.50331,0.452447,0.3685088,0.391495,0.1926562,0
2010,7,6,0,0.1388862,0.2098056,0.4638242,0.5020408,0.8028754,0.4664842,0.5476332,0.9822582,1.4826498,1.5914818,1.551293,1.9386802,1.7292774,2.0023302,2.1898146,2.110615,2.2347002,2.2520586,2.1842324,2.32826,2.2913924,2.160376,2.3460478
2010,7,7,1.8249082,1.5520074,1.3890862,1.259548,0.981711,0.5891216,0.5014062,0.3797796,0.4015954,0.4774206,0.765662,1.2841834,1.2708606,1.2907118,1.462734,1.583916,1.7414944,1.5196428,1.0470406,0.8279022,0.7441426,0.6777832,0.660326,0.7918668
2010,7,8,1.1179828,1.089175,1.1755224,1.0597098,1.120981,1.132723,1.305794,1.8781348,2.5446928,3.4165154,3.754305,3.7504328,3.7047834,3.5869188,3.7029556,3.4912766,3.3925678,2.7290004,2.1558958,2.530287,2.3839262,1.3775532,2.8975038,0
2010,7,9,0,0.6098354,0.2841412,0.2218972,1.0588396,1.7823596,2.484896,2.865637,3.2743042,3.3204438,3.4579924,3.5688194,3.5865768,3.6563182,3.5950926,3.668121,3.6865928,3.6832336,3.7029138,3.7164646,3.723886,3.7487,3.754381,3.7022298
2010,7,10,3.7764514,3.791925,3.793426,3.79145,3.7768352,3.8,3.743323,3.7326564,3.7488064,3.63451,3.5042802,3.3501674,3.2344954,3.200759,3.2614906,3.0760164,2.6228626,2.6142252,2.6400462,3.5915434,3.0556142,3.3571024,3.3552936,3.1735548
2010,7,11,3.73996,3.4957834,3.7645194,3.6464686,3.516786,3.7447974,3.7583178,3.64249,3.7502238,3.7710174,3.7821552,3.7146064,3.4868268,3.6935582,3.0691802,2.5887956,2.2612736,3.2659176,2.9054268,1.6656122,2.2213736,1.873628,1.8163088,1.6865122
2010,7,12,1.7589288,2.036971,1.4620386,1.2521456,1.0359028,1.1215814,0.9380338,1.461689,1.511507,1.6938652,1.0413178,1.0634718,1.0573956,1.117086,1.2640662,1.1463726,1.1898028,0.9388318,0.711284,0.420223,0.3176154,0.2656352,0.3792894,0.3697058
2010,7,13,0.4792408,0.7812078,0.8667002,0.3951772,0.361874,0.373198,0.456646,0.41154,0.2066744,0.1515668,0,0,0,0.1736372,0.1793828,0.146395,0,0,0.1387456,0,0.1476338,0.1753928,0.2920148,0.2834876
2010,7,14,0,0,0,0,0,0,0,0,0,0,0.146889,0.1825406,0.1947994,0.1838896,0,0,0.1369786,0.1600142,0,0,0.2177932,0.3052616,0.3079786,0.125666
2010,7,15,0.145901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1421124,0.1766924,0.7855968,0.4629388,0.5779192,1.0079918
2010,7,16,1.3846706,1.6178766,1.7355702,1.5559366,1.8170574,1.6769704,0.9306314,1.2939836,1.260194,1.1402926,1.2038742,1.2877706,1.4030512,1.3996388,1.2969286,1.2848332,1.2067014,1.2339132,1.3379192,1.4174342,1.597615,1.2913654,0.9740578,1.4277474
